,_id,country,date_of_birth,ep_id,full_name,height,hometown,position,scout_text,shoots,weight,youth_team
2943,5dd2f020646d56e8589ec74e,Canada,"Feb 29, 1992",37272,Mitch Spooner,184,Port,D,,R,78,-
2944,5dd2f021646d56e8589ec75a,Slovenia,"Jun 12, 1989",13593,Bostjan Golicic,183,Kranj,LW/C,,L,88,HK Bled
2945,5dd2f023646d56e8589ec75d,Canada,"Jan 28, 1994",92061,Spencer Green,183,Orillia,C/LW,,L,86,-
2946,5dd2f024646d56e8589ec766,Sweden,"Aug 11, 1996",86086,Andreas Schumacher,195,Stenungsund,C/LW,,L,90,Stenungsunds HF
2947,5dd2f025646d56e8589ec76a,USA,"Mar 31, 1994",122517,Cameron Yarwood,175,Grosse,D/F,,L,78,-
2948,5dd2f026646d56e8589ec77b,Canada,"May 12, 1991",37721,Jordan Carroll,175,Hanmer,LW,,L,78,Valley East Progressive Hockey
2949,5dd2f027646d56e8589ec787,Canada,"Jan 01, 1999",286948,Greg Meireles,178,Ottawa,C,,R,82,Ottawa Centre MHA
2950,5dd2f028646d56e8589ec793,Russia,"Dec 30, 1995",209468,Nikita Scherbak,186,Moskva,RW/LW,,L,79,Vastom Moskva
2951,5dd2f029646d56e8589ec79e,Canada,"Mar 03, 1989",57071,Maxime Cliche,198,Thetford,LW,,L,97,-
2952,5dd2f02b646d56e8589ec7b1,Canada,"Feb 14, 1994",87652,Justin Hamonic,193,Winnipeg,D,,R,95,-
2953,5dd2f02c646d56e8589ec7c2,Canada,"Oct 31, 1995",102294,Ryan Coghlan,183,Nanaimo,D,,R,06,-
2954,5dd2f02d646d56e8589ec7d0,Canada,"Apr 11, 1994",76782,Lucas Venuto,180,Mississauga,RW/C,,R,84,-
2955,5dd2f02e646d56e8589ec7dd,Canada,"Mar 06, 1989",32717,Brad Albert,183,Nepean,D,,L,93,-
2956,5dd2f02f646d56e8589ec7e7,Canada,"Nov 27, 1991",37461,Nick Samoluk,193,Baie,C,,R,84,-
2957,5dd2f030646d56e8589ec7f2,Canada,"Jan 28, 2000",344050,Ted Brennan,185,Victoria,F,,L,92,-
2958,5dd2f031646d56e8589ec7fa,Canada,"Feb 15, 1999",273634,Brett Neumann,175,Toronto,C,,R,80,-
2959,5dd2f032646d56e8589ec805,Canada,"Jul 24, 1999",301394,Félix Robert,173,Mégantic,C,,L,75,-
2960,5dd2f035646d56e8589ec80f,Russia,"Jan 17, 1999",312821,Yaroslav Alexeyev,180,Tyumen,LW,,L,69,Gazovik Tyumen
2961,5dd2f036646d56e8589ec814,Canada,"Feb 21, 1999",258427,Brendan Semchuk,183,Kamloops,RW,,R,85,-
2962,5dd2f038646d56e8589ec820,Canada,"Apr 05, 1995",83498,Marc McNulty,200,Medicine,D,,L,95,-
2963,5dd2f039646d56e8589ec831,Canada,"Mar 24, 1994",96063,Jake Dotchin,191,Cambridge,D,,R,95,-
2964,5dd2f03a646d56e8589ec840,Canada,"Jan 11, 1995",150816,Nick Zottl,195,Sarnia,D,,L,04,-
2965,5dd2f03b646d56e8589ec84c,USA,"Nov 07, 1990",11654,Tristan King,188,River,C,,R,86,-
2966,5dd2f03c646d56e8589ec861,USA,"Aug 06, 1998",268925,Drake Rymsha,183,Huntington,C,,R,85,-
2967,5dd2f03e646d56e8589ec86e,Canada,"Jul 01, 1986",69884,David MacDonald,180,Orwell,D,,R,84,-
2968,5dd2f03f646d56e8589ec881,Canada,"Oct 02, 1987",157329,Cédric Archambault,188,Laval,D,,L,95,-
2969,5dd2f040646d56e8589ec88c,Canada,"Apr 23, 1991",31567,Corey Bureau,178,Kingston,RW,,R,79,-
2970,5dd2f041646d56e8589ec897,Canada,"Aug 21, 1997",238755,Garrett McFadden,180,Kincardine,D,,L,82,-
2971,5dd2f043646d56e8589ec8a3,Canada,"Jul 23, 1985",245861,Aaron Bader,183,Faribault,LW,,L,93,-
2972,5dd2f044646d56e8589ec8ab,Canada,"Jun 18, 1999",290747,Cole Purboo,190,Oakville,RW,,R,00,-
2973,5dd2f045646d56e8589ec8b4,Canada,"May 08, 1991",37536,Éric Gélinas,193,Vanier,D,,L,98,-
2974,5dd2f047646d56e8589ec8c7,Canada,"Apr 15, 1997",200775,Jack Flaman,183,Vibank,C,,L,95,-
2975,5dd2f048646d56e8589ec8d5,Finland,"Jun 07, 1989",12139,Roopertti Martikainen,179,Vantaa,D/F,,L,83,LäKi
2976,5dd2f049646d56e8589ec8d8,Canada,"Jan 11, 1995",102456,Taylor Green,201,Port,D,,L,02,-
2977,5dd2f04b646d56e8589ec8e8,Canada,"Dec 27, 1998",247919,Lane Zablocki,183,Wetaskiwin,RW,,R,86,-
2978,5dd2f04c646d56e8589ec8f9,Canada,"Feb 06, 1997",255336,Patrice Demuy,183,Granby,C,,R,78,-
2979,5dd2f04d646d56e8589ec907,Canada,"Jun 06, 1993",68582,Dominic Beauchemin,188,Varennes,LW,,L,98,-
2980,5dd2f04e646d56e8589ec91c,Canada,"Nov 04, 1994",89189,Patrick D,183,Winnipeg,C,,L,91,-
2981,5dd2f04f646d56e8589ec92f,Canada,"Aug 02, 1989",11389,Yves Bastien,178,Dowling,LW,,L,78,Onaping Falls MHA
2982,5dd2f051646d56e8589ec93b,Germany,"Jan 12, 1987",15706,Kris Sparre,179,Mississauga,LW,,L,84,-
2983,5dd2f052646d56e8589ec946,Belarus,"Mar 20, 1987",9653,Sergei Kostitsyn,183,Novopolotsk,RW/LW,,L,93,Polimir Novopolotsk
2984,5dd2f053646d56e8589ec952,Canada,"May 22, 1992",37446,Alexandre Mallet,185,Amqui,RW/C,,R,93,-
2985,5dd2f055646d56e8589ec960,Canada,"Nov 21, 1998",234503,Logan Johnston,188,Fredericton,F,,L,93,-
2986,5dd2f056646d56e8589ec96b,Canada,"Mar 28, 1991",37665,Rob Flick,188,London,C/LW,,L,94,-
2987,5dd2f057646d56e8589ec97b,Canada,"Jun 20, 1996",155919,Antoine Dufort,183,Montréal,C,,L,77,-
2988,5dd2f058646d56e8589ec98a,Canada,"Apr 01, 1997",131276,Jesse Zaharichuk,173,Sherwood,RW,,R,75,-
2989,5dd2f059646d56e8589ec996,Canada,"Mar 13, 1990",22629,Dalton Prout,191,LaSalle,D,,R,04,-
2990,5dd2f05a646d56e8589ec9b1,Canada,"Feb 12, 1997",193637,Colby Tower,175,Troy,C/RW,,R,82,-
2991,5dd2f05c646d56e8589ec9bf,Canada,"Mar 21, 1997",225297,Marcus Crawford,180,Ajax,D,,R,90,-
2992,5dd2f05d646d56e8589ec9cd,Canada,"Jan 02, 1986",67084,Craig Voakes,181,Thomas,LW,,L,84,-
2993,5dd2f05e646d56e8589ec9d9,Canada,"Jan 12, 1987",10698,Dan Ryder,180,John,C,,R,88,-
2994,5dd2f05f646d56e8589ec9e4,Canada,"Jan 22, 1995",126756,Braydon Blight,183,Clinton,D,,R,83,-
2995,5dd2f061646d56e8589ec9f3,Belarus,"Feb 10, 1999",313615,Maxim Sushko,183,Brest,RW,,L,84,HK Brest
2996,5dd2f062646d56e8589ec9f8,Canada,"Apr 30, 1987",96294,Cassidy Preston,190,North,LW,,R,94,-
2997,5dd2f063646d56e8589eca07,Slovakia,"Dec 06, 1986",9248,Marek Zagrapan,184,Presov,C,,L,93,HC Presov
2998,5dd2f064646d56e8589eca0d,Canada,"Sep 02, 1987",11600,TJ Fast,183,Calgary,D,,L,84,-
2999,5dd2f065646d56e8589eca1e,Canada,"Apr 18, 1995",148588,Mark Raycroft,188,Woodstock,D,,R,90,-
3000,5dd2f066646d56e8589eca29,Canada,"Jul 09, 1997",225191,Austin Clapham,185,Toronto,D,,R,88,-
3001,5dd2f067646d56e8589eca37,Canada,"Jan 31, 1994",49983,Rob Trzonkowski,185,Calgary,RW,,R,93,-
3002,5dd2f069646d56e8589eca41,Canada,"Nov 15, 1987",100592,Philippe Roy,179,Etchemin,RW,,L,75,-
3003,5dd2f06a646d56e8589eca58,Canada,"Jul 15, 1993",67147,Dyson Stevenson,183,Shaunavon,W/C,,R,84,-
3004,5dd2f06b646d56e8589eca6e,Czech,"Apr 15, 1989",9280,David Stich,189,Plzen,D,,L,06,HC Plzen
3005,5dd2f06d646d56e8589eca75,Canada,"Feb 04, 1997",234479,David Zeppieri,188,Brampton,C,,L,86,-
3006,5dd2f06e646d56e8589eca7c,USA,"Jun 22, 1993",57773,Trent Samuels,185,West,F,,-,86,-
3007,5dd2f070646d56e8589eca86,Canada,"Jan 28, 1986",13441,Brett Liscomb,176,Long,LW,,L,85,-
3008,5dd2f071646d56e8589eca9c,Canada,"Jan 01, 1988",37677,Mike MacIsaac,179,Summerside,LW,,R,79,-
3009,5dd2f072646d56e8589ecaae,Canada,"Oct 18, 2000",283837,Koby Morrisseau,188,Grandview,C,,L,86,-
3010,5dd2f074646d56e8589ecab6,Canada,"May 24, 1993",59552,Michael Ortika,173,Laval,C,,L,78,-
3011,5dd2f075646d56e8589ecaba,Canada,"Jan 31, 1986",11688,Reid Jorgensen,178,White,C,,L,83,-
3012,5dd2f076646d56e8589ecac4,Canada,"Jul 30, 1985",8606,Shaun Heshka,186,Melville,D,,R,95,Melville MHA
3013,5dd2f077646d56e8589ecad1,Canada,"Aug 26, 1988",12517,Wayne Simmonds,188,Scarborough,RW,,R,84,Toronto Aces MHA
3014,5dd2f078646d56e8589ecae6,Latvia,"Jul 25, 1988",11357,Arturs Kulda,188,Leipzig,D,,L,97,Prizma Riga
3015,5dd2f079646d56e8589ecaf1,Canada,"May 11, 1993",88672,Alex Souligny,178,Montréal,RW,,R,86,-
3016,5dd2f07a646d56e8589ecaf4,Canada,"Sep 09, 1998",198332,Jordan Roy,188,Lethbridge,C/LW,,L,86,-
3017,5dd2f07b646d56e8589ecb00,Canada,"May 19, 1988",9332,Ty Wishart,193,Belleville,D,,L,01,Comox Valley MHA
3018,5dd2f07c646d56e8589ecb13,Canada,"Nov 07, 1997",213725,Brandon Gignac,180,Repentigny,C/LW,,L,84,-
3019,5dd2f07d646d56e8589ecb20,Czech,"Jan 15, 1989",12572,Radim Ostrcil,183,Vsetin,D,,L,94,HC Vsetin
3020,5dd2f07e646d56e8589ecb22,USA,"May 13, 1991",32792,Garrett Taylor,182,Diego,LW,,L,77,-
3021,5dd2f07f646d56e8589ecb28,Canada,"Oct 12, 1992",45151,Zach Shannon,175,Fredericton,D,,L,82,-
3022,5dd2f080646d56e8589ecb32,Canada,"Feb 20, 1993",128403,Blake Millman,196,Toronto,LW,,R,10,Alberton MHA
3023,5dd2f081646d56e8589ecb3d,Canada,"Apr 18, 1989",15038,Anthony Peluso,191,North,RW,,R,02,-
3024,5dd2f082646d56e8589ecb56,Canada,"Feb 26, 1992",45532,Braeden Johnson,178,Saskatoon,LW,,L,78,-
3025,5dd2f083646d56e8589ecb64,Canada,"Mar 27, 1995",126400,Laurent Dauphin,185,Repentigny,C/LW,,L,82,AHM Repentigny
3026,5dd2f085646d56e8589ecb76,Canada,"Jun 07, 1998",232703,Victor Mete,175,Woodbridge,D,,L,83,Mississauga MHA
3027,5dd2f086646d56e8589ecb82,Canada,"Jan 01, 1992",56618,Wes Herrett,183,Springhill,D,,L,77,-
3028,5dd2f087646d56e8589ecb90,Canada,"Jul 17, 1999",326444,Kyle Heitzner,179,Brechin,C,,L,78,-
3029,5dd2f088646d56e8589ecb9c,Canada,"Jul 02, 1995",62113,Spenser Jensen,193,Airdrie,D,,R,87,-
3030,5dd2f089646d56e8589ecbab,Canada,"Mar 06, 1989",37576,Josh McQuade,179,Grimsby,RW,,R,84,-
3031,5dd2f08a646d56e8589ecbbc,Canada,"May 03, 1991",23157,Michael Burns,188,Edmonton,RW,,R,82,-
3032,5dd2f08b646d56e8589ecbc6,Canada,"Mar 17, 1987",9184,Ryan Parent,191,Prince,D,,L,93,Sioux Lookout MHA
3033,5dd2f08d646d56e8589ecbde,Canada,"Feb 14, 2000",313532,Allan McShane,180,Collingwood,C,,L,86,Toronto Marlboros MHA
3034,5dd2f08e646d56e8589ecbe7,Canada,"Jan 23, 1986",23512,Frédéric St,180,Greenfield,D,,L,86,-
3035,5dd2f08f646d56e8589ecbff,Canada,"Apr 09, 1990",19047,Geordie Wudrick,190,Abbotsford,C,,L,91,-
3036,5dd2f091646d56e8589ecc10,USA,"Mar 11, 1994",45975,Brady Vail,183,Hendersonville,C,,L,88,Compuware
3037,5dd2f093646d56e8589ecc24,Canada,"Mar 24, 1999",333221,Gabriel Proulx,173,Beloeil,RW,,R,76,-
3038,5dd2f094646d56e8589ecc2c,Canada,"Mar 06, 1991",37486,Brandon MacLean,180,Halifax,RW/C,,R,83,-
3039,5dd2f096646d56e8589ecc35,Canada,"Oct 25, 1999",319959,Jérémy Groleau,191,Nicolas,D,,L,91,-
3040,5dd2f096646d56e8589ecc42,Canada,"Dec 10, 1997",107909,Hudson Elynuik,195,Calgary,C,,L,88,-
3041,5dd2f098646d56e8589ecc51,Canada,"Mar 13, 1999",275782,Ethan Crossman,180,Sackville,LW,,L,84,-
3042,5dd2f099646d56e8589ecc5c,Canada,"May 01, 1991",37428,Philip Richer,181,Lachute,C,,R,84,-
3043,5dd2f09a646d56e8589ecc65,Canada,"May 26, 1997",186310,Mathew Barzal,183,Coquitlam,C,,R,85,Burnaby Winter Club
3044,5dd2f09c646d56e8589ecc72,Finland,"Apr 11, 1994",43289,Mikko Vainonen,190,Helsinki,D,,L,95,HIFK
3045,5dd2f09d646d56e8589ecc77,Canada,"Jan 25, 1995",160794,Stefano Pezzetta,180,Toronto,LW,,L,79,-
3046,5dd2f09e646d56e8589ecc84,Canada,"Jun 06, 1999",201657,Brady Lyle,185,North,D,,R,92,-
3047,5dd2f0a0646d56e8589ecc90,Canada,"Jun 14, 1999",201293,Stelio Mattheos,185,Winnipeg,RW/C,,R,89,Assiniboine Park MHA
3048,5dd2f0a1646d56e8589ecc9c,Canada,"Jan 24, 1988",64897,Chris Mifflen,191,Orleans,D,,L,88,-
3049,5dd2f0a2646d56e8589ecca7,Canada,"Aug 31, 1995",129011,Carl Marois,178,Lévis,C,,L,81,-
3050,5dd2f0a3646d56e8589eccb3,Canada,"Feb 16, 1986",157323,Olivier Duperré,191,Montréal,D,,L,98,-
3051,5dd2f0a5646d56e8589eccba,Canada,"Aug 27, 1994",95466,Connor Jarvis,173,Port,LW,,L,84,-
3052,5dd2f0a6646d56e8589eccc5,Canada,"Feb 26, 1993",45398,Barclay Goodrow,188,Toronto,C/W,,L,95,-
3053,5dd2f0a7646d56e8589eccd6,Canada,"Jan 10, 1993",45608,Jake Worrad,183,Birr,D,,L,88,-
3054,5dd2f0a8646d56e8589ecce3,Canada,"Jan 11, 1985",32952,Devin Featherstone,185,Calgary,D,,-,96,-
3055,5dd2f0a9646d56e8589eccef,Canada,"Jan 08, 1999",354201,Matthew Newbury,182,Trois,F,,L,77,-
3056,5dd2f0ab646d56e8589eccf8,Czech,"Oct 26, 1988",12158,Jan Kolarik,184,,LW,,L,98,HC Vsetin
3057,5dd2f0ac646d56e8589eccfc,Canada,"Apr 11, 1991",23333,Art Bidlevskii,185,Kelowna,D,,R,92,-
3058,5dd2f0ad646d56e8589ecd09,Canada,"Jul 05, 2001",351365,Reece Vitelli,180,Winnipeg,RW,,R,77,-
3059,5dd2f0ae646d56e8589ecd11,Belarus,"Jan 19, 1999",383105,Igor Martynov,180,Krasnoye,RW,,L,83,-
3060,5dd2f0af646d56e8589ecd14,Canada,"May 11, 1998",161902,Schael Higson,185,Grande,D,,L,00,-
3061,5dd2f0b0646d56e8589ecd22,Canada,"Feb 02, 1996",152733,Brook Hiddink,180,Thomas,C/RW,,R,91,St. Thomas MHA
3062,5dd2f0b0646d56e8589ecd2d,USA,"Jan 15, 1997",245353,Jalen Smereck,183,Detroit,D,,L,86,-
3063,5dd2f0b1646d56e8589ecd3e,Canada,"Mar 20, 1992",31078,Christian Magnus,181,Saskatoon,RW,,R,86,-
3064,5dd2f0b3646d56e8589ecd50,USA,"Apr 27, 1998",346699,Landon Quinney,180,Vegas,C,,R,94,-
3065,5dd2f0b3646d56e8589ecd58,Canada,"Feb 21, 1989",13614,Jake Muzzin,190,Woodstock,D,,L,97,Woodstock MHA
3066,5dd2f0b4646d56e8589ecd6e,Canada,"Mar 24, 2000",281814,Ty Smith,180,Lloydminster,D,,L,81,Lloydminster MHA
3067,5dd2f0b5646d56e8589ecd78,Canada,"Mar 30, 1986",14655,Micheal Haley,180,Guelph,C/W,,L,93,-
3068,5dd2f0b6646d56e8589ecd97,Canada,"Jan 11, 1999",273623,Zachary Jackson,190,Barrie,RW/C,,L,88,-
3069,5dd2f0b7646d56e8589ecda1,USA,"Jul 02, 1999",201468,Joey Keane,183,Chicago,D,,R,84,-
3070,5dd2f0b9646d56e8589ecdab,Canada,"Feb 06, 1992",45144,Carl Gélinas,181,Shawinigan,LW,,L,78,-
3071,5dd2f0ba646d56e8589ecdb7,Canada,"Feb 23, 1987",11588,Clinton Pettapiece,180,Christina,C,,L,84,-
3072,5dd2f0bb646d56e8589ecdc4,Canada,"Jan 01, 1985",61868,Josh Hepditch,178,Fredericton,D,,L,79,-
3073,5dd2f0bc646d56e8589ecdd0,Canada,"Dec 12, 1986",116736,Dave Bouchard,183,Jonquière,LW,,L,98,-
3074,5dd2f0be646d56e8589ecddd,Canada,"Mar 27, 1996",84129,Thomas Foster,183,Slave,C,,L,84,-
3075,5dd2f0bf646d56e8589ecdeb,Canada,"Oct 07, 1994",129110,Mickaël Beauregard,191,Jérôme,D,,L,86,-
3076,5dd2f0c0646d56e8589ecdf4,Canada,"Jul 04, 1999",201705,Nick Henry,180,Portage,RW,,R,87,-
3077,5dd2f0c2646d56e8589ecdff,Russia,"Jan 08, 1998",294410,Ilya Putintsev,170,Moskva,RW,,R,74,CSKA Moskva
3078,5dd2f0c3646d56e8589ece07,Slovenia,"Sep 17, 1994",45280,Jurij Repe,187,Kranj,D,,L,90,HK Bled
3079,5dd2f0c4646d56e8589ece0a,Canada,"Jun 09, 1987",213345,Garth Collins,197,Edmonton,D,,L,00,-
3080,5dd2f0c5646d56e8589ece0f,Canada,"May 09, 1996",62212,Brycen Martin,188,Calgary,D,,L,95,Blackfoot MHA
3081,5dd2f0c6646d56e8589ece22,Canada,"Jan 23, 1987",56701,Rick Lecuyer,183,Winnipeg,D,,R,77,Winnipeg Saints
3082,5dd2f0c8646d56e8589ece29,Canada,"Oct 17, 1995",64573,Cole MacDonald,185,Wetaskiwin,D,,L,91,-
3083,5dd2f0ca646d56e8589ece36,Canada,"Feb 15, 2001",295608,Jérémy Martin,183,Catherine,LW,,L,83,-
3084,5dd2f0cb646d56e8589ece3e,Canada,"Nov 12, 1994",122124,Kurt Etchegary,183,John,C,,L,02,-
3085,5dd2f0cc646d56e8589ece47,Canada,"May 25, 1994",145397,Joe Mahon,196,Calgary,RW/D,,R,01,-
3086,5dd2f0ce646d56e8589ece4e,Canada,"Jan 21, 1986",23846,Kyle Deck,186,Sedley,D,,L,91,-
3087,5dd2f0cf646d56e8589ece5c,Canada,"Jan 16, 1989",69565,Josh Schappert,183,Winnipeg,F,,R,82,-
3088,5dd2f0d0646d56e8589ece66,Canada,"Feb 02, 1997",238490,Andrew Burns,183,Oakville,D,,L,83,-
3089,5dd2f0d1646d56e8589ece73,Canada,"Jan 04, 1986",242890,Jacob King,178,Thessalon,RW,,R,82,-
3090,5dd2f0d2646d56e8589ece7d,Canada,"Aug 29, 1991",45559,Zack MacQueen,175,Sarnia,C,,R,76,-
3091,5dd2f0d3646d56e8589ece89,Canada,"Jun 07, 1991",21591,Ethan Werek,185,Markham,C/W,,L,86,Toronto Marlboros MHA
3092,5dd2f0d5646d56e8589ece98,Canada,"Mar 07, 1998",161137,Sean Montgomery,178,Anchorage,C,,R,84,-
3093,5dd2f0d6646d56e8589ecea3,Canada,"Jan 28, 1997",224988,Ethan Szypula,180,London,C,,R,77,-
3094,5dd2f0d7646d56e8589eceae,Canada,"Mar 25, 2001",418068,Billy Constantinou,183,Scarborough,D,,R,84,-
3095,5dd2f0d8646d56e8589eceb7,Sweden,"Sep 22, 1996",86358,Gustaf Franzén,180,Valdemarsvik,C/RW,,R,78,Valdemarsviks IF
3096,5dd2f0d9646d56e8589eceba,Canada,"Mar 14, 2001",337772,Connor Bouchard,171,Cochrane,F,,L,70,-
3097,5dd2f0db646d56e8589ecec3,Canada,"May 19, 1997",255487,Simon Chevrier,178,Laprairie,RW,,L,85,-
3098,5dd2f0dc646d56e8589ececf,Canada,"Feb 18, 1994",84723,Slater Koekkoek,188,North,D,,L,88,North Dundas MHA
3099,5dd2f0df646d56e8589ecee3,Canada,"Jan 12, 1999",258428,Scott Walford,188,Coquitlam,D,,L,90,-
3100,5dd2f0e0646d56e8589eceee,Canada,"Apr 03, 1999",284926,Carl Gervais,185,Montréal,LW,,L,83,-
3101,5dd2f0e2646d56e8589ecef7,Canada,"Feb 08, 1991",61300,Scott Sandercock,196,Keswick,RW,,R,10,-
3102,5dd2f0e3646d56e8589ecf07,Canada,"Jan 26, 1994",56840,Tyrell Goulbourne,180,Edmonton,LW/RW,,L,88,-
3103,5dd2f0e4646d56e8589ecf1b,Canada,"Mar 15, 1995",206742,Liam Alcalde,183,Montréal,LW,,L,97,Versant Ouest/Dollard
3104,5dd2f0e5646d56e8589ecf25,Canada,"Feb 07, 1988",11649,Matt Robertson,180,Prince,C,,L,82,-
3105,5dd2f0e6646d56e8589ecf3b,Canada,"Aug 31, 1998",198306,Noah Philp,190,Canmore,C,,R,90,-
3106,5dd2f0e7646d56e8589ecf46,Canada,"Jun 10, 1986",69313,Simon Courcelles,173,Laval,C,,L,82,-
3107,5dd2f0e9646d56e8589ecf5c,Canada,"Feb 13, 1986",61889,Neil Kodman,178,Whitewood,C,,L,79,-
3108,5dd2f0ea646d56e8589ecf6b,Canada,"Mar 11, 1991",45242,Matthew Hobbs,178,Shawville,D,,R,84,-
3109,5dd2f0eb646d56e8589ecf74,Canada,"Feb 06, 1995",84090,Mitch Wheaton,196,Sherwood,D,,L,98,-
3110,5dd2f0ed646d56e8589ecf84,Canada,"Aug 06, 1986",12174,Luke Gallant,187,Bedford,D,,L,92,-
3111,5dd2f0ee646d56e8589ecf96,Canada,"Sep 05, 1994",128228,Alexandre Chénier,183,Châteauguay,D,,L,78,-
3112,5dd2f0f0646d56e8589ecf9d,Czech,"Mar 04, 1993",53781,Marek Hrbas,183,Klatovy,D,,L,88,HC Plzen
3113,5dd2f0f1646d56e8589ecfa2,Canada,"Jan 05, 1998",204217,Nicholas Sicoly,175,Sault,C/LW,,L,77,Soo Thunder
3114,5dd2f0f2646d56e8589ecfad,Canada,"May 02, 1991",37246,Brenden Silvester,181,Port,C,,R,92,-
3115,5dd2f0f4646d56e8589ecfb3,Czech,"Apr 03, 1989",11263,Stanislav Polodna,177,,C,,R,72,HC Ceske Budejovice
3116,5dd2f0f5646d56e8589ecfb6,Canada,"May 09, 1990",37658,Matt Ashman,184,London,D,,R,82,-
3117,5dd2f0f6646d56e8589ecfc2,Canada,"Sep 22, 1987",9366,Derick Brassard,185,Hull,C/RW,,L,92,AMH Gatineau
3118,5dd2f0f7646d56e8589ecfdb,Canada,"Jan 29, 1999",252510,Antoine Lessard,177,Beloeil,F,,R,72,-
3119,5dd2f0f8646d56e8589ecfe3,Canada,"Mar 18, 1987",161104,Romy Elayoubi,180,Chicoutimi,RW,,R,84,-
3120,5dd2f0f9646d56e8589ecfea,Canada,"Jan 07, 1994",95855,Mike DiPaolo,193,Brantford,RW/D,,R,96,-
3121,5dd2f0fa646d56e8589ecffb,Canada,"Oct 29, 1986",15543,Sébastien Adam,180,Montréal,D,,R,84,-
3122,5dd2f0fb646d56e8589ed006,Canada,"Jun 16, 1988",23156,Jeff Lee,189,Calgary,C/LW,,L,88,-
3123,5dd2f0fc646d56e8589ed014,Czech,"Sep 07, 1992",34785,Jakub Culek,191,Klatovy,LW,,L,91,HC Plzen
3124,5dd2f0fc646d56e8589ed01e,Canada,"Apr 28, 1987",56671,Francis Charland,184,Victoriaville,RW,,R,91,-
3125,5dd2f0fe646d56e8589ed02d,Canada,"Jun 24, 2000",404742,Cam Hillis,180,Oshawa,C,,R,76,York Simcoe Express MHA
3126,5dd2f0ff646d56e8589ed036,Canada,"Jun 21, 1993",98779,Mitchell Deruelle,188,Victoria,C,,L,84,-
3127,5dd2f100646d56e8589ed042,Canada,"Jan 08, 2001",286611,Cael Zimmerman,179,Humboldt,C,,L,83,-
3128,5dd2f101646d56e8589ed04a,USA,"Dec 10, 1996",232637,Roy Radke,191,Chicago,RW,,R,93,-
3129,5dd2f102646d56e8589ed053,USA,"Jun 09, 1998",229672,Cooper Jones,173,Bridgewater,D,,R,83,-
3130,5dd2f103646d56e8589ed061,Canada,"Nov 28, 1989",37660,Brandon Greenside,176,London,D,,L,85,-
3131,5dd2f104646d56e8589ed073,Canada,"Feb 15, 1991",31585,Peter Hermenegildo,179,Thornhill,D,,R,89,-
3132,5dd2f105646d56e8589ed07e,Canada,"Dec 30, 1990",33651,Vern Cooper,173,Waswanipi,C/LW,,L,90,-
3133,5dd2f107646d56e8589ed08b,Czech,"Jun 05, 1990",18085,Radko Gudas,183,Kladno,D,,R,93,HC Kladno
3134,5dd2f108646d56e8589ed099,Canada,"Apr 05, 1996",151108,Alexandre Goulet,180,Thetford,C/LW,,L,86,-
3135,5dd2f109646d56e8589ed0a7,Canada,"Jun 23, 1993",26393,Brendan Santini,185,Calgary,RW,,R,73,-
3136,5dd2f10a646d56e8589ed0b2,Canada,"Aug 29, 1988",89083,Matthew David,191,Montréal,LW/D,,L,93,-
3137,5dd2f10c646d56e8589ed0bc,Canada,"Jan 04, 1992",45168,Guillaume Bélanger,182,Ancienne,D,,L,84,-
3138,5dd2f10d646d56e8589ed0ca,USA,"Nov 03, 1990",31577,Josh Bemis,189,Clarkston,D,,L,88,-
3139,5dd2f10e646d56e8589ed0d1,Canada,"Feb 06, 1985",129515,Ryan Kitchen,178,Oshawa,C,,R,82,-
3140,5dd2f110646d56e8589ed0dc,Canada,"Oct 14, 1999",286950,Thomas Stevenson,189,Orleans,D,,L,91,Orleans MHA
3141,5dd2f111646d56e8589ed0e9,Slovakia,"Mar 08, 1989",9296,Lukas Vartovnik,182,Gelnica,C,,L,84,HK Spisska Nova Ves
3142,5dd2f112646d56e8589ed0ec,Canada,"Nov 08, 1994",59870,Kade Pilton,191,Parksville,D,,L,87,-
3143,5dd2f113646d56e8589ed0f4,Canada,"Mar 28, 1993",88661,Alexandre Carrier,178,Repentigny,C,,L,90,-
3144,5dd2f114646d56e8589ed0fb,USA,"May 17, 1989",18621,Dan Kelly,185,Morrisonville,D,,L,98,-
3145,5dd2f115646d56e8589ed10a,Canada,"Feb 18, 1993",37129,Ryan Dech,178,Winnipeg,D,,R,79,-
3146,5dd2f116646d56e8589ed117,Canada,"Jul 21, 1986",177912,Mathieu Pétrin,188,Hull,LW,,L,96,-
3147,5dd2f117646d56e8589ed11a,Canada,"Oct 31, 1988",197392,Josh Elder,195,Saskatoon,LW,,L,97,-
3148,5dd2f118646d56e8589ed123,Canada,"Jan 03, 1997",213705,Mathieu Nadeau,178,Etchemin,RW,,R,84,-
3149,5dd2f11a646d56e8589ed132,Canada,"Jun 04, 1999",216166,Shaun Miller,180,Cole,RW,,R,86,-
3150,5dd2f11b646d56e8589ed13d,Canada,"Mar 08, 2000",384412,Justin Pringle,180,Toronto,C,,L,85,-
3151,5dd2f11c646d56e8589ed143,Canada,"May 26, 1999",297973,Jacob Paquette,190,Ottawa,D,,L,91,Blackburn MHA
3152,5dd2f11d646d56e8589ed14d,USA,"Dec 30, 1990",45153,Eric Bonawitz,188,Lewiston,D,,R,92,-
